image_path,person_name,bbox,split_type
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Shimon_Peres/Shimon_Peres_0007.jpg,Shimon_Peres,"[74, 56, 170, 196]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Rick_Stansbury/Rick_Stansbury_0002.jpg,Rick_Stansbury,"[78, 68, 164, 195]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jean_Chretien/Jean_Chretien_0040.jpg,Jean_Chretien,"[82, 63, 178, 194]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Rupert_Grint/Rupert_Grint_0003.jpg,Rupert_Grint,"[71, 62, 169, 191]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Mike_Krzyzewski/Mike_Krzyzewski_0006.jpg,Mike_Krzyzewski,"[81, 70, 168, 194]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Gerhard_Schroeder/Gerhard_Schroeder_0076.jpg,Gerhard_Schroeder,"[82, 64, 174, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Nestor_Kirchner/Nestor_Kirchner_0018.jpg,Nestor_Kirchner,"[74, 68, 170, 191]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0349.jpg,George_W_Bush,"[78, 64, 182, 200]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0149.jpg,George_W_Bush,"[81, 68, 175, 192]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Kenneth_Bowersox/Kenneth_Bowersox_0002.jpg,Kenneth_Bowersox,"[76, 60, 172, 194]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Gerhard_Schroeder/Gerhard_Schroeder_0097.jpg,Gerhard_Schroeder,"[77, 62, 170, 193]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Christian_Longo/Christian_Longo_0003.jpg,Christian_Longo,"[64, 69, 163, 197]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Serena_Williams/Serena_Williams_0040.jpg,Serena_Williams,"[74, 76, 168, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Colin_Powell/Colin_Powell_0024.jpg,Colin_Powell,"[70, 55, 178, 196]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0462.jpg,George_W_Bush,"[76, 67, 169, 187]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Spencer_Abraham/Spencer_Abraham_0015.jpg,Spencer_Abraham,"[74, 62, 179, 197]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Rick_Barnes/Rick_Barnes_0002.jpg,Rick_Barnes,"[77, 69, 165, 189]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Cesar_Gaviria/Cesar_Gaviria_0006.jpg,Cesar_Gaviria,"[-42, 110, 71, 240]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Mark_Philippoussis/Mark_Philippoussis_0011.jpg,Mark_Philippoussis,"[72, 66, 168, 183]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Kate_Hudson/Kate_Hudson_0003.jpg,Kate_Hudson,"[74, 59, 171, 192]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Kofi_Annan/Kofi_Annan_0022.jpg,Kofi_Annan,"[82, 79, 165, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Rick_Romley/Rick_Romley_0002.jpg,Rick_Romley,"[60, 60, 169, 188]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Tom_Cruise/Tom_Cruise_0001.jpg,Tom_Cruise,"[74, 59, 172, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Steven_Spielberg/Steven_Spielberg_0005.jpg,Steven_Spielberg,"[87, 71, 169, 185]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Alex_Sink/Alex_Sink_0001.jpg,Alex_Sink,"[165, 0, 287, 145]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Mukesh_Ambani/Mukesh_Ambani_0002.jpg,Mukesh_Ambani,"[76, 64, 171, 187]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0317.jpg,George_W_Bush,"[74, 69, 179, 207]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jean_Chretien/Jean_Chretien_0018.jpg,Jean_Chretien,"[82, 64, 175, 192]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0341.jpg,George_W_Bush,"[90, 65, 181, 188]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Gerhard_Schroeder/Gerhard_Schroeder_0093.jpg,Gerhard_Schroeder,"[78, 59, 176, 194]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Justin_Guarini/Justin_Guarini_0003.jpg,Justin_Guarini,"[73, 56, 183, 208]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Lleyton_Hewitt/Lleyton_Hewitt_0002.jpg,Lleyton_Hewitt,"[92, 72, 167, 176]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Hillary_Clinton/Hillary_Clinton_0003.jpg,Hillary_Clinton,"[73, 62, 172, 194]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Queen_Elizabeth_II/Queen_Elizabeth_II_0011.jpg,Queen_Elizabeth_II,"[76, 67, 174, 181]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Carson_Palmer/Carson_Palmer_0001.jpg,Carson_Palmer,"[78, 66, 175, 197]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Salma_Hayek/Salma_Hayek_0002.jpg,Salma_Hayek,"[73, 63, 170, 193]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Roh_Moo-hyun/Roh_Moo-hyun_0031.jpg,Roh_Moo-hyun,"[70, 59, 172, 196]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Tony_Blair/Tony_Blair_0129.jpg,Tony_Blair,"[77, 61, 170, 198]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jeremy_Greenstock/Jeremy_Greenstock_0020.jpg,Jeremy_Greenstock,"[75, 63, 176, 194]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Kristanna_Loken/Kristanna_Loken_0004.jpg,Kristanna_Loken,"[74, 61, 173, 199]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jean_Charest/Jean_Charest_0011.jpg,Jean_Charest,"[77, 64, 167, 183]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Ricardo_Lagos/Ricardo_Lagos_0006.jpg,Ricardo_Lagos,"[72, 56, 172, 201]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jacques_Chirac/Jacques_Chirac_0016.jpg,Jacques_Chirac,"[79, 59, 173, 195]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Ali_Khamenei/Ali_Khamenei_0002.jpg,Ali_Khamenei,"[91, 63, 191, 184]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Clint_Eastwood/Clint_Eastwood_0003.jpg,Clint_Eastwood,"[85, 69, 176, 196]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Junichiro_Koizumi/Junichiro_Koizumi_0022.jpg,Junichiro_Koizumi,"[80, 60, 176, 193]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Harrison_Ford/Harrison_Ford_0008.jpg,Harrison_Ford,"[75, 65, 170, 192]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Nabil_Shaath/Nabil_Shaath_0003.jpg,Nabil_Shaath,"[75, 69, 167, 192]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Rainer_Schuettler/Rainer_Schuettler_0003.jpg,Rainer_Schuettler,"[82, 75, 174, 194]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Roh_Moo-hyun/Roh_Moo-hyun_0016.jpg,Roh_Moo-hyun,"[78, 66, 175, 193]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Tom_Ridge/Tom_Ridge_0002.jpg,Tom_Ridge,"[73, 64, 173, 195]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Alexander_Downer/Alexander_Downer_0004.jpg,Alexander_Downer,"[74, 61, 170, 185]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Luis_Horna/Luis_Horna_0002.jpg,Luis_Horna,"[78, 52, 207, 217]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Hector_Babenco/Hector_Babenco_0003.jpg,Hector_Babenco,"[75, 70, 166, 195]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Bertie_Ahern/Bertie_Ahern_0001.jpg,Bertie_Ahern,"[80, 63, 173, 193]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0162.jpg,George_W_Bush,"[80, 64, 173, 198]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Tony_Blair/Tony_Blair_0012.jpg,Tony_Blair,"[80, 63, 173, 191]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Ali_Naimi/Ali_Naimi_0002.jpg,Ali_Naimi,"[75, 61, 182, 204]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0103.jpg,George_W_Bush,"[88, 69, 173, 188]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0050.jpg,Hugo_Chavez,"[72, 60, 166, 191]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/John_Ashcroft/John_Ashcroft_0053.jpg,John_Ashcroft,"[78, 64, 174, 193]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Eliane_Karp/Eliane_Karp_0003.jpg,Eliane_Karp,"[66, 60, 173, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Britney_Spears/Britney_Spears_0007.jpg,Britney_Spears,"[75, 58, 179, 194]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Edmund_Hillary/Edmund_Hillary_0002.jpg,Edmund_Hillary,"[91, 68, 173, 184]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jeff_Van_Gundy/Jeff_Van_Gundy_0001.jpg,Jeff_Van_Gundy,"[77, 71, 171, 205]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Guillermo_Canas/Guillermo_Canas_0002.jpg,Guillermo_Canas,"[74, 63, 176, 191]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_0027.jpg,Recep_Tayyip_Erdogan,"[73, 60, 168, 193]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jacques_Chirac/Jacques_Chirac_0025.jpg,Jacques_Chirac,"[78, 54, 177, 195]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Donald_Rumsfeld/Donald_Rumsfeld_0037.jpg,Donald_Rumsfeld,"[84, 63, 174, 192]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Colin_Powell/Colin_Powell_0011.jpg,Colin_Powell,"[77, 63, 176, 189]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Federico_Trillo/Federico_Trillo_0003.jpg,Federico_Trillo,"[76, 64, 172, 189]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Mohammed_Al-Douri/Mohammed_Al-Douri_0005.jpg,Mohammed_Al-Douri,"[82, 68, 172, 192]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Eduardo_Duhalde/Eduardo_Duhalde_0004.jpg,Eduardo_Duhalde,"[77, 67, 172, 193]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0014.jpg,Arnold_Schwarzenegger,"[78, 63, 172, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Kalpana_Chawla/Kalpana_Chawla_0002.jpg,Kalpana_Chawla,"[73, 63, 173, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Keanu_Reeves/Keanu_Reeves_0007.jpg,Keanu_Reeves,"[79, 64, 173, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Laura_Linney/Laura_Linney_0001.jpg,Laura_Linney,"[76, 66, 172, 193]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Martina_McBride/Martina_McBride_0002.jpg,Martina_McBride,"[72, 67, 171, 188]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Joe_Lieberman/Joe_Lieberman_0013.jpg,Joe_Lieberman,"[86, 73, 174, 189]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Carlos_Menem/Carlos_Menem_0014.jpg,Carlos_Menem,"[74, 60, 171, 194]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Tony_Stewart/Tony_Stewart_0004.jpg,Tony_Stewart,"[70, 54, 184, 193]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Hugo_Chavez/Hugo_Chavez_0058.jpg,Hugo_Chavez,"[78, 69, 164, 185]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Michael_Winterbottom/Michael_Winterbottom_0001.jpg,Michael_Winterbottom,"[79, 69, 171, 192]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Sarah_Jessica_Parker/Sarah_Jessica_Parker_0002.jpg,Sarah_Jessica_Parker,"[75, 66, 164, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Michael_Douglas/Michael_Douglas_0001.jpg,Michael_Douglas,"[78, 60, 173, 194]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Elton_John/Elton_John_0003.jpg,Elton_John,"[71, 65, 169, 189]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jennifer_Garner/Jennifer_Garner_0004.jpg,Jennifer_Garner,"[82, 66, 177, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Vladimir_Putin/Vladimir_Putin_0041.jpg,Vladimir_Putin,"[78, 76, 168, 192]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Paul_Bremer/Paul_Bremer_0008.jpg,Paul_Bremer,"[79, 64, 174, 191]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jack_Straw/Jack_Straw_0015.jpg,Jack_Straw,"[80, 65, 174, 191]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/John_Manley/John_Manley_0004.jpg,John_Manley,"[92, 103, 157, 187]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Javier_Solana/Javier_Solana_0001.jpg,Javier_Solana,"[79, 67, 168, 187]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0140.jpg,George_W_Bush,"[80, 63, 173, 192]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0005.jpg,George_W_Bush,"[82, 65, 171, 192]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Robert_Redford/Robert_Redford_0004.jpg,Robert_Redford,"[69, 68, 170, 193]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Lindsay_Davenport/Lindsay_Davenport_0007.jpg,Lindsay_Davenport,"[79, 68, 171, 192]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Colin_Powell/Colin_Powell_0120.jpg,Colin_Powell,"[71, 64, 168, 191]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Junichiro_Koizumi/Junichiro_Koizumi_0016.jpg,Junichiro_Koizumi,"[75, 61, 177, 202]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Kurt_Warner/Kurt_Warner_0004.jpg,Kurt_Warner,"[74, 65, 176, 197]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Tom_Daschle/Tom_Daschle_0007.jpg,Tom_Daschle,"[78, 64, 169, 187]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Kwon_Yang-sook/Kwon_Yang-sook_0002.jpg,Kwon_Yang-sook,"[82, 64, 176, 189]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Ralf_Schumacher/Ralf_Schumacher_0003.jpg,Ralf_Schumacher,"[75, 65, 175, 192]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Donald_Rumsfeld/Donald_Rumsfeld_0051.jpg,Donald_Rumsfeld,"[76, 64, 167, 196]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Alexandra_Stevenson/Alexandra_Stevenson_0001.jpg,Alexandra_Stevenson,"[78, 67, 173, 197]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Nadia_Petrova/Nadia_Petrova_0001.jpg,Nadia_Petrova,"[70, 36, 223, 219]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Lance_Armstrong/Lance_Armstrong_0017.jpg,Lance_Armstrong,"[79, 63, 172, 197]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Roger_Federer/Roger_Federer_0006.jpg,Roger_Federer,"[70, 69, 170, 185]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Hu_Jintao/Hu_Jintao_0013.jpg,Hu_Jintao,"[77, 63, 174, 193]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Mohammed_Al-Douri/Mohammed_Al-Douri_0006.jpg,Mohammed_Al-Douri,"[75, 63, 170, 197]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/John_Stockton/John_Stockton_0003.jpg,John_Stockton,"[75, 69, 165, 188]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Enrique_Bolanos/Enrique_Bolanos_0001.jpg,Enrique_Bolanos,"[82, 81, 166, 183]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Vicente_Fox/Vicente_Fox_0016.jpg,Vicente_Fox,"[72, 63, 170, 199]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Paul_Bremer/Paul_Bremer_0011.jpg,Paul_Bremer,"[75, 63, 175, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Lindsay_Davenport/Lindsay_Davenport_0010.jpg,Lindsay_Davenport,"[82, 68, 169, 179]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Nan_Wang/Nan_Wang_0002.jpg,Nan_Wang,"[84, 62, 177, 191]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Robert_Mueller/Robert_Mueller_0001.jpg,Robert_Mueller,"[81, 61, 176, 195]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Kate_Hudson/Kate_Hudson_0005.jpg,Kate_Hudson,"[81, 63, 174, 183]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,Aicha_El_Ouafi,"[74, 63, 173, 194]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Tommy_Thompson/Tommy_Thompson_0004.jpg,Tommy_Thompson,"[75, 64, 167, 196]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jean_Chretien/Jean_Chretien_0023.jpg,Jean_Chretien,"[81, 71, 164, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/David_Wells/David_Wells_0005.jpg,David_Wells,"[89, 83, 170, 179]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Nabil_Shaath/Nabil_Shaath_0001.jpg,Nabil_Shaath,"[71, 53, 175, 191]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Matthew_Broderick/Matthew_Broderick_0001.jpg,Matthew_Broderick,"[76, 67, 163, 188]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Julianne_Moore/Julianne_Moore_0016.jpg,Julianne_Moore,"[-41, 0, 73, 141]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Ed_Smart/Ed_Smart_0003.jpg,Ed_Smart,"[78, 73, 173, 184]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0307.jpg,George_W_Bush,"[82, 69, 173, 193]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Yoko_Ono/Yoko_Ono_0005.jpg,Yoko_Ono,"[71, 66, 174, 186]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Pete_Sampras/Pete_Sampras_0008.jpg,Pete_Sampras,"[160, -36, 267, 105]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_HW_Bush/George_HW_Bush_0007.jpg,George_HW_Bush,"[82, 70, 173, 185]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Colin_Powell/Colin_Powell_0157.jpg,Colin_Powell,"[86, 67, 171, 186]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Ana_Palacio/Ana_Palacio_0001.jpg,Ana_Palacio,"[76, 69, 171, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_Robertson/George_Robertson_0010.jpg,George_Robertson,"[76, 62, 167, 201]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Carlos_Moya/Carlos_Moya_0007.jpg,Carlos_Moya,"[75, 65, 170, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/James_Blake/James_Blake_0004.jpg,James_Blake,"[76, 63, 167, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0047.jpg,Luiz_Inacio_Lula_da_Silva,"[75, 61, 174, 192]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Julianne_Moore/Julianne_Moore_0017.jpg,Julianne_Moore,"[78, 59, 174, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Laura_Bush/Laura_Bush_0032.jpg,Laura_Bush,"[153, 59, 280, 221]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Nestor_Kirchner/Nestor_Kirchner_0011.jpg,Nestor_Kirchner,"[77, 65, 170, 186]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jean-David_Levitte/Jean-David_Levitte_0006.jpg,Jean-David_Levitte,"[72, 62, 173, 194]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Queen_Elizabeth_II/Queen_Elizabeth_II_0005.jpg,Queen_Elizabeth_II,"[74, 58, 176, 195]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Roger_Moore/Roger_Moore_0003.jpg,Roger_Moore,"[81, 63, 172, 186]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0467.jpg,George_W_Bush,"[80, 66, 170, 193]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/David_Beckham/David_Beckham_0027.jpg,David_Beckham,"[74, 59, 169, 188]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Julie_Gerberding/Julie_Gerberding_0005.jpg,Julie_Gerberding,"[87, 70, 179, 192]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/George_W_Bush/George_W_Bush_0383.jpg,George_W_Bush,"[79, 62, 175, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Mark_Wahlberg/Mark_Wahlberg_0002.jpg,Mark_Wahlberg,"[78, 59, 199, 219]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Lance_Armstrong/Lance_Armstrong_0002.jpg,Lance_Armstrong,"[80, 61, 172, 190]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Jackie_Chan/Jackie_Chan_0012.jpg,Jackie_Chan,"[76, 71, 166, 191]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/Boris_Becker/Boris_Becker_0003.jpg,Boris_Becker,"[80, 61, 170, 188]",train
/home/jovyan/face-recognition-model-development/dataset/LFW_face_matching_data/lfw_funneled/King_Abdullah_II/King_Abdullah_II_0002.jpg,King_Abdullah_II,"[79, 63, 173, 189]",train
